,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282302302121,5222,35435,36941,10178,12638,15867,16191,19686,22235,25994,28814,
282302802121,4722,35082,6830,8213,11787,14000,16293,21961,24134,28724,28999,
282303302121,7071,34857,7116,7638,12659,13699,16172,21770,23911,26604,28369,
282304302121,7693,39876,7844,8083,10399,13625,16755,21687,22246,33462,33975,
282304802121,4101,34474,6944,7218,12397,13732,17111,19524,26372,26523,30040,
282305302121,9851,38683,38947,39823,10953,16256,16956,21384,22177,26249,30025,
282307302121,5568,35522,5699,7241,10461,19526,21850,21550,33442,34864,35034,
282308802121,8540,40905,11777,10806,11853,19261,29542,29837,31182,30112,30794,
282309302121,8598,34641,8985,9705,10339,13197,24733,26614,26753,26920,30765,
282310302121,11865,47388,48403,48732,12205,14647,17980,20673,26496,26423,31246,
282310802121,6824,35951,37673,7737,10964,13696,19356,30518,31033,31173,32493,
282312302121,4056,35732,4362,9685,10264,20968,22065,22491,28225,29423,29975,
282313302121,4788,41160,40933,7633,10234,13561,18789,19997,22240,28798,29137,
282314802121,4010,34851,5212,7458,11008,12951,16504,19141,22878,30024,31492,
282315802121,4265,40641,7094,7450,10507,13200,22279,22987,23699,26623,34167,
282316302121,8663,35002,8914,9588,21538,22046,22560,23923,25561,28849,33470,
282316802121,141036,176306,141541,141575,141668,141830,173938,176692,175382,175243,176194,
282319302121,6982,35203,8796,9590,12615,15593,25269,24751,25154,28596,31802,
282319802121,3968,33983,4698,7113,15832,16295,17462,23932,24080,25667,29604,
282320802121,4450,38468,4657,9527,10357,14466,16593,20534,22156,31297,32037,
282321302121,79757,111614,108961,111556,114862,110001,109081,111408,109542,109913,109179,
282322802121,5100,33276,6753,7688,12107,13236,17909,19056,22990,25221,28759,
282323802121,3763,35391,4609,8304,9955,13507,18200,19809,25027,26041,29707,
282325802121,4834,34463,5003,12408,12531,15541,18227,19810,22995,28222,28369,
282329302121,4276,36061,5646,7522,11471,13226,18086,21773,22935,25051,34708,
282331802121,4352,34456,5270,7127,12456,14874,17638,19795,22644,25965,32146,
282332302121,4338,36414,17292,17528,17669,18625,17988,23580,24268,25326,30803,
282332802121,136942,140514,140633,177989,176697,137712,137620,138389,138743,140050,140582,
282333802121,3814,33691,5436,13147,13426,16920,18657,19596,22205,27349,30215,
282334802121,3839,33790,6664,7463,14856,15064,16999,28624,29551,29603,29063,
282335802121,11845,35068,43517,43757,44130,14114,16814,19101,28247,29500,29412,
282336302121,13047,43378,15845,15117,16091,16261,19340,27792,29043,30613,30372,
282336802121,4721,34497,4825,7137,10564,17362,17824,19391,24410,25424,28903,
282337802121,5823,5993,7093,8411,12687,15837,17788,19321,26315,26650,30093,
282338302121,3757,34059,4860,8361,10316,19580,21128,20791,32470,32861,33051,
282338802121,11270,43459,11506,11761,15961,15974,19284,20229,24714,25600,28122,
282339302121,7143,36162,41976,8019,10624,15026,16144,20044,23835,34149,35648,
282340302121,4024,34116,5006,7052,10278,16555,16748,19143,25179,25508,29644,
282342302121,4515,33770,7086,8187,12632,15988,16272,20822,21870,27356,29839,
282343302121,3652,37517,8794,10455,12837,13801,16132,20131,32468,32148,32333,
282346302121,4486,38505,39279,8221,10659,13850,16919,19350,23100,26917,30060,
282347802121,7202,7941,10163,10396,10839,13467,17638,21141,22867,27732,28224,
282348302121,4518,37351,5036,15423,15527,16124,17560,19812,22454,25555,29406,
282349302121,8583,34814,9129,9790,10739,14449,16776,28403,32076,29537,30433,
282350302121,4753,36484,4929,8129,10343,13393,22528,23266,27516,31265,31494,
282350802121,9996,37392,11462,11838,11658,14158,18976,19963,24754,27538,28131,
282351302121,98022,128505,129328,129598,129584,129855,130635,130443,130941,131468,131872,
282351802121,8605,34831,46130,9255,12835,14704,25599,26684,26849,27419,31174,
282352302121,3703,34150,4689,7996,10661,17919,17254,19712,23046,31080,33000,
282352802121,4148,39345,5236,8616,10351,13237,23196,24676,25055,26162,38520,
282353302121,5480,37534,38172,8195,11206,15795,18820,20421,23374,25249,38622,
282353802121,4401,42740,5815,9685,10844,21924,22691,25007,23658,25750,30115,
282355302121,13201,35858,36027,14039,14515,14513,18181,22186,25045,26571,28737,
282357302121,6695,46576,47325,7329,11407,16557,17925,22204,24576,30811,31193,
282358302121,4933,38723,13557,14319,14703,15114,19272,20123,22419,25861,30844,
282358802121,7217,42655,7406,9617,10554,15856,16448,21243,22432,26259,28979,
282360302121,26222,62734,62549,62024,62359,63577,26299,27337,29757,29965,31578,
282363302121,4189,38676,5693,7147,16029,16282,19639,19510,31763,34728,35134,
282366802121,7252,40731,41027,9261,10424,13235,16505,19725,24667,27548,40353,
282367302121,4370,35543,4588,8518,10686,14399,16132,19666,22275,28838,29993,
282367802121,4727,35463,4832,7290,12626,13457,17517,22793,24086,25782,28487,
282368302121,7566,33706,38321,7722,11008,15780,16985,19741,22587,27578,29344,
282368802121,6012,36150,40727,9138,12362,13718,16316,19263,22052,27050,28705,
282369802121,5771,34783,5955,7432,12695,25624,26604,26644,26825,27399,28729,
282371802121,5646,35938,9432,9578,11392,14409,16260,19150,24463,26938,33825,
282372302121,4314,38192,5349,10398,10465,13101,18510,20077,32021,31802,33359,
282373802121,13039,48062,14295,14004,13776,14876,17835,24044,24239,26695,29528,
282374302121,5812,37484,38261,7213,18851,19505,20576,25020,27107,36382,36625,
282374802121,4222,33563,5868,7461,12401,15605,16369,26959,29551,30203,29643,
282375302121,3562,34502,6334,8839,18953,20507,21138,21314,23198,25174,28906,
282376302121,4001,35775,4239,7695,16768,17596,18374,19647,30577,29755,29454,
282376802121,8121,33755,42847,8404,17439,17690,17580,20445,26241,33497,32834,
282377302121,9082,34104,10618,10523,11662,13777,16199,21329,23514,25009,30310,
282378302121,4602,42189,7069,10323,17040,17168,29014,29401,29664,32364,32959,
282380302121,3594,32748,6604,8756,10329,14717,20389,20565,23144,28050,28623,
282381802121,5001,33810,43970,8741,17638,19149,19292,20142,23264,26728,31589,
282382302121,4069,35381,5087,8702,16177,17427,17436,23710,24281,26499,34402,
282383302121,4293,36692,5350,8244,12989,13216,16273,19340,22832,28247,28718,
282383802121,17516,47483,47251,47599,47712,49860,19226,22172,23125,27053,30100,
282384802121,5084,44284,9743,10932,13274,14626,25008,25449,42393,27481,42941,
282385802121,7601,37066,7811,9688,11089,13680,26138,25955,26366,26664,35642,
282386802121,7388,35781,52126,7805,12837,14300,16375,26413,28168,26961,29278,
282387302121,4046,35390,4186,10133,10566,13154,22422,25017,23852,28999,29577,
282388302121,5336,36454,5994,8446,13405,14929,18776,20050,27610,31030,31186,
282388802121,9454,39453,40332,9053,11543,23590,24370,24552,25727,26265,30710,
282389302121,17121,48469,17794,18957,24401,24733,26709,27416,27864,29777,31114,
282390302121,300000,1390285,1558518,1648137,1360039,1341772,1320583,1242174,1661053,1294344,1174279,
282391302121,28781,NULL,NULL,NULL,NULL,NULL,NULL,292738,NULL,303139,188559,
282392802121,8855,65453,22310,22263,22044,23927,25407,25566,26260,29570,33145,
282393302121,28347,59580,59210,58211,64533,29409,29549,31854,31033,32061,32243,
282393802121,8000,35856,8748,9867,15998,17200,17263,20490,23373,28343,29130,
282394302121,4391,42528,4621,8325,13199,16180,18961,26297,26610,27492,31450,
282394802121,7076,41221,9515,10315,12018,15840,17118,20185,25450,28125,30049,
282395302121,7116,47989,8959,9998,11224,17714,19176,20315,23342,24869,28146,
282395802121,15975,41300,42623,45616,46160,17044,17466,23511,25290,27639,30168,
282396302121,10266,43687,11435,12838,13315,15795,21088,21308,24358,25474,32289,
282396802121,4311,5320,5664,7255,10274,13680,19390,21679,23925,29211,30211,
282397302121,26740,65424,64359,67733,33113,36570,38579,39372,40381,47422,46332,
282398302121,6802,35363,7343,11715,14514,20979,21292,22936,23532,30961,31164,
282400302121,11776,38141,48249,48062,13961,16373,17372,22709,23695,28079,28830,
282402802121,22681,53221,53058,53406,54121,25661,25203,28777,30996,34218,33800,
282403302121,5851,42313,42067,19141,22050,22433,23055,23369,25992,32721,30956,
282403802121,17420,35680,43255,43520,19188,19801,19976,21867,25185,26728,30311,
282404802121,11734,33756,43474,11619,12017,13705,19565,21511,23081,25272,32070,
282405302121,4609,35622,4745,8528,15850,17100,18947,19725,22318,25742,28739,
282406802121,6440,35683,40285,7419,11551,15640,16956,29018,29387,32394,31854,
282407302121,7235,33789,10261,10441,16559,16873,17308,19832,25231,27747,28359,
282407802121,10789,56101,11321,14471,13719,14949,17360,23384,23826,28248,34983,
282408802121,3629,53703,4936,9871,12176,13448,18986,20425,23687,28103,29077,
282409302121,4321,35347,4307,7208,10415,15206,16332,28218,28343,28493,31009,
282411802121,10685,48108,11052,13645,14552,14711,19013,19932,22483,25500,29438,
282413302121,5977,38188,5852,8066,12646,15713,18965,19459,31249,30676,30421,
282414302121,9016,39082,45576,13145,14713,15435,25415,25586,28030,28431,29506,
282414802121,4089,35183,4542,7496,21571,22667,23033,23228,24787,25983,29010,

