,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282914153993,7364,43292,10661,10440,10859,14290,18510,19445,22435,25705,41530,
282917153993,3736,35845,6748,9794,12788,15801,16658,22527,23126,27044,30816,
282919153993,3765,34607,5271,8316,10129,15850,19005,21858,23804,25187,30921,
282921153993,12496,49602,12400,12600,13522,17350,17848,19309,22188,25261,28393,
282921653993,4165,32923,6970,9834,12861,15678,16857,19697,27468,25970,30191,
282922153993,4392,33989,5095,7228,11412,13457,16214,20212,22788,25283,30461,
282923153993,6470,38738,38842,9700,12854,15934,17439,21754,23971,37651,37886,
282923653993,4251,39830,4806,7588,12921,15778,18868,22310,22532,29570,30256,
282925153993,3951,47753,4206,10439,11486,13205,16177,44149,45584,46758,47550,
282926653993,3262,37900,4628,8126,12048,16226,18724,20066,23658,35826,36210,
282927153993,23629,45600,45750,47118,50352,50402,50574,54082,23721,27722,29743,
282928153993,5855,34403,6337,9786,22230,23404,24592,23997,24348,25221,30390,
282929153993,5317,38729,9752,12552,12769,14335,27978,28248,28257,28882,29777,
282929653993,6896,51845,52075,7929,13324,14775,19154,20503,22245,45644,48851,
282930653993,10297,47597,47880,11192,11455,15293,16501,19819,22594,30924,33155,
282932653993,20622,51565,21043,23208,21661,22682,21838,22170,23075,26384,30359,
282933153993,3846,34256,4724,10594,21846,22822,32167,24404,23932,28666,32219,
282933653993,8844,35338,8505,8728,22397,23532,22781,23727,27801,29561,29652,
282934153993,5673,50341,8126,8384,14004,14247,18835,21605,22576,49268,49521,
282935653993,9719,38107,13406,11479,15539,17934,19132,22303,24479,26755,28694,
282937153993,10219,39486,38699,41176,12945,15887,16811,19142,23602,26987,30350,
282937653993,4283,55840,8497,10281,12494,16641,17200,26133,27478,27690,55340,
282938653993,6697,39096,8071,8644,10653,21641,21747,21916,22353,25323,37093,
282939653993,11788,44831,11998,13549,13120,17386,18759,22458,28159,40063,40653,
282940153993,13338,41076,43366,15581,15819,16484,20676,24853,25202,26251,32269,
282940653993,3724,47734,4485,9943,10279,18874,26678,26807,28633,28084,28754,
282941653993,3646,36500,6903,10084,12787,14780,22639,24898,24951,27891,30835,
282942153993,6070,40949,41098,8453,12478,16709,17217,23963,23920,26409,29886,
282942653993,7110,37742,38610,8562,10287,13227,16057,19344,22568,25782,34178,
282943153993,3990,32422,4847,18434,21524,21477,21851,22348,22613,26840,28301,
282943653993,4339,37161,4583,7291,10156,13620,16611,19287,22306,32504,33991,
282944153993,6100,33182,6552,7139,10390,14180,16974,20527,22077,31729,32179,
282945153993,10221,34101,36326,12343,11293,13789,27468,29764,29299,28868,29565,
282945653993,5941,39964,39832,8660,10317,15480,16902,21840,25125,28115,28873,
282946153993,4070,34595,6874,10146,13317,13662,17046,20660,23383,25651,34467,
282946653993,5858,39347,40228,8521,13299,14834,18939,28976,29672,30399,30604,
282948653993,3854,32656,4689,9754,10549,14595,17272,24434,24999,27853,28341,
282949653993,6894,35294,36112,10510,13299,13554,19795,21966,24440,26481,30504,
282950653993,4057,34979,6823,10212,10802,13438,16228,20848,23352,27518,28217,
282952653993,38367,73218,73351,73492,76515,76677,76841,76815,76938,77128,77479,
282955153993,4211,37067,6969,9641,10751,14214,17520,19555,26435,26465,36816,
282956153993,9167,39913,9720,11867,12154,13251,16990,24134,23945,28146,29315,
282956653993,6872,35617,42417,8275,13114,14253,16310,20736,22249,25394,28245,
282957153993,5342,37157,39638,7846,10280,13374,16217,25171,26160,29194,29254,
282958153993,6447,40651,41409,8105,10199,21852,22681,22963,23898,25323,29103,
282959153993,8618,42362,8821,9085,10837,13234,16220,19106,22336,26077,32807,
282959653993,11978,35421,12594,12791,13892,15055,18782,23273,24419,28587,29635,
282960153993,9830,37048,11764,12825,15801,16333,19401,19820,22624,31181,32266,
282960653993,3974,51188,5091,7219,10253,14149,17722,21677,24725,27267,51945,
282961153993,9964,35376,38453,42949,10421,13972,16821,21645,24674,27872,29697,
282962153993,7232,35714,39391,9679,16635,16489,17691,21630,22800,26299,30431,
282962653993,10120,34150,10200,10800,11741,14960,17469,20202,23172,27656,28373,
282964153993,9572,41499,9945,10144,10825,13421,21236,21865,22612,26813,29661,
282965153993,6942,33911,35453,8114,11046,15003,20164,20370,22897,25668,30564,
282969653993,3895,32754,4256,7042,13448,15047,18788,22083,24365,27786,28667,
282970153993,8708,39171,8906,9568,10271,14116,30415,30507,31154,31489,31534,
282971153993,11495,68297,11660,12882,13981,18931,19719,20208,32194,33235,33953,
282971653993,4080,35776,7650,8077,12453,15683,19754,22605,24968,26935,29902,
282972153993,7666,34075,38298,9660,10206,15722,16617,20270,24891,27995,32554,
282973153993,4215,33310,4540,8934,12419,14296,20717,20878,22956,28859,30323,
282974653993,3591,33723,15855,17184,18003,18972,18723,20930,22232,27502,28765,
282975153993,12663,32654,12730,13638,13896,14067,17138,20891,23605,27565,28277,
282976153993,4236,33433,5809,9739,10004,13144,20941,21503,22361,28492,28951,
282976653993,26938,47121,52311,52682,55133,55522,59060,27328,27766,36145,37351,
282977153993,18804,48769,19521,20040,19228,19388,19391,20468,25312,30213,30375,
282977653993,7866,38652,38797,10983,11977,15811,18460,25135,25772,29159,31639,
282978153993,10565,42707,42880,10279,11000,15664,20513,21704,22362,25924,43571,
282979153993,4829,34655,4837,7316,26549,28234,28240,28623,28370,28741,29295,
282979653993,4050,35356,6810,8276,10232,17247,18668,20539,26452,27908,33003,
282980153993,4290,36060,6556,10966,13301,17473,17951,21980,22446,24992,29430,
282980653993,11006,42001,13612,13862,14045,14641,18119,21074,24740,26813,28948,
282981153993,5229,35573,5309,8293,11585,31156,32223,33516,33781,33979,34182,
282981653993,75209,112439,112255,115207,114743,114822,114287,115273,114953,110534,107250,
282984653993,5653,41478,5683,11712,11878,13081,19348,19680,26240,26755,29234,
282985653993,3873,35272,6862,9547,10735,14790,17604,22091,24763,27925,29302,
282986153993,6970,37553,7151,9773,12904,14492,17541,21050,24044,29460,30590,
282986653993,7983,36173,42363,9517,18020,19360,20172,23562,27502,34936,36173,
282988153993,22531,39928,53574,28048,25371,22954,23811,24077,25163,26888,33239,
282988653993,5911,7177,8602,10118,19652,19778,19997,23465,25100,32332,40484,
282991153993,3726,34758,5719,8323,10641,13893,18813,19377,23265,26581,29719,
282993153993,7300,33925,8234,9654,11375,16812,26318,27058,26857,27701,29218,
282994153993,4423,35125,5267,10209,14546,15051,16135,19231,23312,26337,28493,
282994653993,3655,33230,6140,25940,27102,27365,29563,29359,29382,29566,29902,
282995153993,10096,33570,10180,11534,11757,14063,16229,20038,23111,27791,29243,
282996153993,4150,49746,5406,15943,15066,15711,17362,20510,50112,48796,48898,
282996653993,8209,40353,39142,8694,13132,13364,35216,36221,36959,37586,37696,
282998153993,7747,36105,7947,10333,15695,15890,20447,20705,22970,25332,30342,
282999653993,7391,32649,7905,10155,10411,14446,18657,23679,23949,26061,28673,
283000653993,5597,35108,7193,7639,11289,14928,17841,31717,32684,33741,33598,
283001653993,4099,42872,43196,9868,13056,14757,16263,22544,28958,29469,30312,
283003153993,9078,54337,10146,10742,12219,24155,24531,24834,25194,28265,30530,
283005153993,25085,44713,46866,46734,52151,20587,29157,24668,29564,30349,30740,
283006153993,3865,36382,6840,10140,12737,13648,16857,19369,24512,28344,34836,
283007153993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
283007653993,38336,560843,296556,196322,141456,625799,161844,283858,241052,218270,216659,
283013153993,12162,53081,53323,54617,15830,17364,19220,23280,24938,29349,31589,
283014153993,6101,37066,40966,7814,11059,22237,23362,25071,23682,25235,35133,
283014653993,6572,38933,39808,27523,28601,28717,29118,29339,29432,30856,32132,
283015153993,4540,33633,6900,11399,12390,13966,16391,21868,24467,30575,31266,
283016153993,3802,3786,5997,9138,13541,14417,20387,22900,24782,27588,28381,
283016653993,230394,267414,268052,267446,268168,270804,267628,268311,268393,267864,267749,
283017153993,4004,35888,5931,7113,10349,13272,16487,19893,25809,28250,30506,
283017653993,282263,286237,318940,322333,323756,327288,282545,282551,283354,284160,285857,
283019653993,4751,38058,7081,8176,15724,18600,19726,22042,24827,28264,30550,
283021153993,11687,35203,44931,12871,12701,16451,17355,21383,24883,27941,30384,
283021653993,17238,33906,17963,18704,19281,18973,19579,19814,27118,26583,29320,
283023653993,5888,37356,6964,7885,11797,13503,16230,19154,22217,25572,28505,
283025153993,3958,44922,5071,9900,12043,14195,16964,19640,22294,27961,30451,
283025653993,8506,41381,39899,8645,10795,13130,16282,21824,24884,28298,28687,
283026153993,3837,36581,6850,9939,12883,13337,19887,20968,22913,28967,29772,
283026653993,10003,39493,13353,13787,15123,16250,20101,20496,22858,28720,29493,
283027653993,7495,37575,38888,13130,14933,15548,18548,21819,22890,27837,36051,
283028153993,4661,38752,5732,7414,12812,15686,18696,19801,22061,26983,29209,
283029153993,8277,36704,39780,8596,19598,20848,21821,21739,23876,27001,29099,
283030653993,7066,40221,39981,10066,10334,19252,20394,21458,23742,25956,30450,
283031153993,4894,37533,9501,9779,11239,16375,17425,22699,23507,26333,29714,

