,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
281255129680,8986,105187,21142,23680,31071,41131,53619,61614,71555,82551,91419,
281258129680,7472,106798,13402,23365,31586,43063,55405,65225,72041,82372,97748,
281260129680,5773,108915,13950,34883,36795,41414,51568,63497,77852,81694,98923,
281262129680,11091,110845,13562,21295,31280,44500,52499,68040,73100,83643,92786,
281262629680,3647,103046,29212,34690,34441,47065,52561,62590,72490,82360,91655,
281263129680,4448,112558,22639,23051,31201,45515,54609,73405,74541,84984,98768,
281264129680,6407,108661,11757,23847,31306,41778,51243,65119,75071,90085,92422,
281264629680,8394,107148,12411,21314,31318,41163,52538,62082,72460,88094,107257,
281266129680,5810,108798,14647,30485,37065,51254,52530,67372,72272,81093,91951,
281267629680,7575,105266,20468,21683,33511,41934,51653,61878,72912,81782,92556,
281268129680,3938,106226,14569,21972,36490,41593,52035,62593,73553,85908,95726,
281269129680,13578,118251,118015,24439,31870,41662,52742,61524,71786,82505,91165,
281270129680,10861,106731,11730,21200,32672,44073,52651,62542,81292,81890,94525,
281270629680,6722,104510,11625,30710,33412,47946,58297,70801,73076,86582,98274,
281271629680,15203,104394,16963,23168,31402,51938,57222,63043,71253,81191,92825,
281273629680,5922,111914,15476,22532,31369,41416,51456,64592,72296,82369,91889,
281274129680,5093,192962,11769,21153,42683,43044,52366,61420,82319,94940,190826,
281274629680,4999,111065,12195,21801,32376,42075,51129,62397,72266,82593,94809,
281275129680,16182,111900,18916,25387,37653,43084,51854,62666,72612,82294,91655,
281276629680,5228,106215,15593,22187,31537,41066,54052,61287,73671,86975,92270,
281278129680,4176,103803,11467,23700,32804,41555,54525,62437,81653,81997,92415,
281278629680,65113,165257,65213,66050,66271,66429,66644,71062,80063,86205,96829,
281279629680,8121,114929,22244,23360,34990,41304,51818,68866,71359,81510,91652,
281280629680,5567,109060,13492,21696,34025,44802,53047,71061,73259,81401,92219,
281281129680,87630,186385,189501,189813,87921,88232,89069,89494,91692,94672,105937,
281281629680,8367,107216,11904,21189,31644,43514,67975,69836,74442,82043,94785,
281282629680,4021,104963,21554,24842,36855,42357,52125,67704,73364,93111,94233,
281283129680,4825,107954,12901,21101,34473,49419,55529,73050,73832,91295,91835,
281283629680,5910,108043,14743,22887,31262,44561,51012,61560,75899,85672,103560,
281284129680,5420,110964,11695,21285,43474,42578,51704,63499,71518,81143,92702,
281284629680,4270,115837,12466,22443,44495,46149,52594,61880,74057,81814,91476,
281285129680,9157,104976,11555,29509,31735,52130,53706,61996,71698,92257,92855,
281286129680,8148,104089,22694,23385,36367,43136,52737,61725,73569,81815,95421,
281286629680,8354,125034,11912,21737,31411,41576,53136,70998,73011,82145,98199,
281287129680,4293,107944,18810,25728,39521,44207,53048,62719,75513,85137,95417,
281287629680,4371,112092,13776,30397,34151,49644,52827,62559,80551,81487,97207,
281289629680,7453,105246,15546,25272,35298,45357,51146,77468,79180,84085,91295,
281290629680,3787,103539,11413,22843,31672,45087,52969,67515,73495,83840,91463,
281291629680,15023,119118,120375,23685,31287,42431,53474,66626,73943,88713,101858,
281293629680,4637,110742,11621,21687,34988,41737,51937,61553,71823,81619,91198,
281296129680,5139,107561,11240,22382,31436,43428,54781,63665,76153,89947,91478,
281297129680,7842,110725,12223,26564,31845,53353,56429,73438,74819,81534,99966,
281297629680,10518,103380,16451,22507,34535,43733,51714,65014,72706,83272,91266,
281298129680,12044,12450,13720,22200,42868,43092,54970,70038,72214,87726,91591,
281299129680,4540,112104,12083,23580,33523,43170,61371,64021,76038,84831,92614,
281300129680,8675,105137,13817,21174,31286,51288,52413,62892,72238,82177,94758,
281300629680,11583,105029,12372,23107,35952,43080,52176,65472,71175,86525,91400,
281301129680,3120,102467,11181,22244,32928,41646,53761,64924,71304,81256,91815,
281301629680,4740,106484,20712,23576,34577,41381,52787,61298,71921,81979,92116,
281302129680,4435,105431,12507,35497,36065,42953,51220,66379,79658,85383,103777,
281303129680,5061,108486,11105,27116,33046,42281,53675,61804,71155,82483,92446,
281303629680,81745,175168,176316,177147,178368,178443,179261,81620,82152,94642,95241,
281305129680,9675,104529,12943,21312,36545,43281,58984,67756,73579,82717,91383,
281306129680,105586,202071,203954,207261,106546,106586,107890,107683,108100,108567,108357,
281310629680,12839,102871,24868,27403,34942,41371,52101,64761,80933,88730,93191,
281311129680,5418,106275,13217,21445,32026,48685,53310,61390,82018,84472,91310,
281312129680,5564,105572,11214,26181,31214,50033,52310,67496,76857,86427,94011,
281312629680,6850,102571,16211,24495,31191,42718,51168,64757,77056,83303,91258,
281313129680,9903,109134,21108,22114,32246,41449,56485,62879,75709,81215,91492,
281314129680,5450,111620,11715,21207,33283,42134,57956,61477,71676,81421,93250,
281315629680,7922,106623,13666,31237,33526,41238,51609,65767,71373,84046,100014,
281316129680,5402,103707,11368,21281,39589,43669,53567,61918,71220,81220,93676,
281317129680,19137,118619,117127,26774,32173,42615,52086,62537,71490,87981,97074,
281317629680,6640,104623,17557,22519,32214,41778,51301,63092,72719,83686,91991,
281318129680,13676,112988,14559,22819,33606,42167,53451,62472,71723,81104,93230,
281318629680,3586,105090,20063,23261,33535,43110,51531,64813,73189,81432,91183,
281319129680,12081,112770,12205,21284,37852,54063,55142,63293,75787,84867,91974,
281320129680,4853,104873,11959,20917,47824,49667,52574,61682,75287,82267,91134,
281320629680,11284,105820,14254,34382,46650,47690,53893,62311,71983,82294,103931,
281321129680,4540,107153,11091,21815,31124,41457,52926,61261,73643,95553,98850,
281321629680,4742,108075,11802,22689,35603,43155,67059,68635,74053,81435,91278,
281322129680,13146,107273,14677,23383,32076,41841,51499,63193,78999,83637,94430,
281322629680,7726,110567,11358,25476,41261,44444,53258,62720,72543,81579,107909,
281325629680,11164,117430,12654,24246,40914,42585,51459,61356,72149,81593,93744,
281326629680,7799,108009,14085,33125,34454,41748,52050,61877,74013,82036,102638,
281327129680,8181,109748,15259,26545,33373,42241,51991,68708,72595,84624,91688,
281327629680,5095,104797,11428,22195,36810,49425,51978,61538,73710,88147,96927,
281329129680,5275,104427,15940,22079,32571,41616,54152,61837,77158,85568,91314,
281329629680,8166,105512,14680,21485,34655,41693,52431,76758,78992,81306,91716,
281332129680,8543,108833,13094,24588,32367,42549,52225,61864,77657,85728,92654,
281334129680,3714,116786,12782,21254,34288,42244,52723,61579,71285,96895,99479,
281335129680,5123,111814,11529,21307,35090,41122,53755,62013,74592,81250,91463,
281335629680,4145,104936,12966,31451,32454,42888,58005,70641,72424,82908,92828,
281336129680,3658,156008,11557,33545,34703,50752,62231,146550,152066,152188,153002,
281337129680,7463,109300,19306,22575,36213,40937,52236,62420,77269,87167,92359,
281337629680,4506,103799,13048,21700,34900,44161,53228,65274,71628,83467,92646,
281339129680,4878,102947,12918,29501,32501,42840,58954,79113,80719,82506,91313,
281340629680,4798,108917,13686,21819,33462,47174,52664,62527,72776,82587,103111,
281341629680,4246,105094,14918,22950,32777,41689,55757,73729,76316,95265,97685,
281342629680,7436,107647,17680,21305,31196,42394,52770,66786,72579,81761,105361,
281344129680,25926,114021,26169,32716,34633,44509,52023,61937,75447,81534,99759,
281346129680,5197,124014,18571,22834,33289,49712,54506,90668,84544,93690,109670,
281347129680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
281348129680,49847,179955,195061,54843,59731,87264,87689,100940,110865,115103,133808,
281348629680,76930,211995,215908,216059,213430,215886,84249,88979,104901,109582,123221,
281354129680,5544,115916,13578,21383,32316,41212,52685,68601,71474,81885,94073,
281355129680,4839,113269,11951,21114,31548,45024,64677,65099,72105,82715,91451,
281355629680,4581,105169,12037,23369,34542,42537,54691,61850,82105,83465,94156,
281356129680,7875,259389,12876,25137,32382,52973,56005,68753,243073,245012,255293,
281357129680,9349,109550,12644,31074,34560,43991,52367,72565,75863,84654,92395,
281357629680,11043,141706,17381,28042,32534,42378,51795,63663,74739,94498,121479,
281358129680,3734,104122,15473,22415,39709,42264,51935,62877,73242,83039,95604,
281358629680,3871,4417,13301,22496,34579,41684,53393,64028,72704,83363,92143,
281360629680,65525,168923,175999,176100,176609,176890,67468,82790,87539,95649,102948,
281362129680,4998,111698,16800,21554,31769,42371,53212,64391,79872,84588,104881,
281362629680,4860,106507,20839,22065,40421,43805,51953,61893,74465,81176,93517,
281364629680,25991,122389,30616,33247,37828,59304,63616,65875,75112,83306,91281,
281366129680,7809,110232,11219,22838,33318,50843,53052,73011,73875,89610,92543,
281366629680,6656,106777,12294,33701,34785,42532,53291,62842,73474,83635,93825,
281367129680,7048,113408,11632,26190,33953,51097,53750,61725,86576,91013,94564,
281367629680,15971,117222,118075,21509,33608,41509,52924,61706,73111,85277,91608,
281368629680,9174,110263,19573,27560,44809,43625,51696,62464,75258,81128,108421,
281369129680,5297,113212,13171,30614,32140,41925,54169,71605,74152,81998,93432,
281370129680,6229,112219,13894,30819,32808,42292,62837,63152,71361,85979,92394,
281371629680,11994,116099,13574,21356,31256,49652,52396,63690,73481,81119,95029,
281372129680,6313,116957,22613,24886,31800,49148,56927,67506,74164,86653,93912,

