,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
281258629680,4133,105541,13190,23645,31812,42763,56062,61255,71249,81298,98525,
281259129680,12439,103047,14053,22937,38487,42075,52272,66875,71309,81987,91306,
281259629680,7854,109984,11513,21778,34978,53171,54224,68890,72569,82891,94513,
281260629680,13445,104306,14386,33584,34540,49161,54634,62556,71106,85848,98891,
281261129680,5546,105409,16737,31112,32392,45291,51154,64416,76677,87441,93369,
281261629680,11928,112882,13006,21812,33431,43676,51143,62827,71645,81367,91144,
281263629680,5070,102867,11157,21191,31115,41630,51226,78511,78932,85982,92766,
281265129680,8892,103688,15680,22247,32845,44434,58459,69501,72709,83843,92445,
281265629680,5285,103048,11220,22882,34038,41137,55646,61900,73435,81249,93849,
281266629680,4946,106914,11609,24409,31525,41639,57257,63477,92407,93068,104210,
281267129680,5311,102502,11563,23523,31360,51725,54197,62491,73484,81081,92440,
281268629680,5033,107657,13615,23671,31535,48195,52161,65857,79930,82588,93445,
281269629680,4832,104125,21010,23467,31151,42307,52466,61468,76287,81444,91937,
281271129680,5819,105097,15970,27670,32679,48052,52808,64196,73169,89386,95099,
281272129680,5440,105485,12694,24837,33760,42764,51367,68542,74399,89132,91766,
281272629680,6368,103626,12886,22401,32165,45600,51284,73777,74971,84069,94902,
281273129680,4830,105664,12390,22844,31653,42991,59658,68297,74221,87385,92846,
281275629680,7852,8364,15737,25594,34643,53757,55583,61874,73844,81901,91576,
281276129680,14596,116614,15064,37797,40103,44526,52866,68711,72218,81563,92627,
281277129680,7037,108011,16017,21982,32659,42938,60431,62632,71874,83518,92236,
281277629680,3961,105643,18587,21602,35203,41855,53481,63998,73668,87733,96505,
281279129680,107989,121539,205366,106775,107706,108295,109279,114183,114443,114573,114953,
281280129680,3428,4721,21694,27073,33196,41293,51220,62023,75994,83008,96521,
281282129680,5869,109109,12764,35496,36672,42504,56219,63221,72850,81581,93942,
281285629680,4619,108629,12233,21634,38143,41045,51436,61370,71076,83515,99514,
281288129680,21020,122890,118593,22539,36495,43844,51375,61571,72215,82701,102607,
281288629680,4107,105226,19788,22029,31147,42405,56878,61266,71142,81118,98642,
281289129680,4535,104943,13302,24216,43860,44751,53476,64802,71553,82413,91286,
281290129680,14238,115437,16960,26225,32068,46978,51613,61924,79893,81638,91090,
281291129680,5415,120412,12065,22102,32683,41263,54597,62538,80832,84762,101044,
281292129680,6856,111278,13445,22083,42776,43982,54964,62859,72062,81358,103511,
281292629680,5844,104740,22957,23448,36274,41288,51482,61538,71257,83902,93202,
281293129680,5549,105595,11931,26232,30981,44358,51001,62237,75675,81883,94656,
281294129680,6478,104284,13196,21149,32965,47907,59038,62622,74174,81271,97861,
281294629680,8128,104486,17973,23308,33824,43255,51050,70997,74709,82581,91402,
281295129680,6265,104539,11289,21576,31411,41466,54619,63119,75672,101462,97028,
281295629680,7792,108284,13821,28956,40918,47500,53182,61881,71187,83140,92282,
281296629680,5279,106715,16548,23816,31614,43299,53012,67395,73781,92772,93680,
281298629680,4940,103010,11168,21153,33669,42948,57090,63709,74954,81396,91914,
281299629680,3136,105864,12419,21173,46469,46778,61137,62121,72584,82319,96196,
281302629680,5921,107903,12921,23730,37652,41725,52779,61804,74308,81264,94184,
281304129680,6710,111767,20700,27755,33072,41742,51221,62833,71652,81195,92677,
281304629680,4357,4479,11669,24000,33698,41592,52267,67680,72377,94490,96237,
281305629680,3675,103970,11287,23914,39586,42968,54745,62779,71285,81181,91382,
281306629680,6870,105384,13224,21389,31433,42863,51934,62988,71309,81611,95282,
281307129680,16861,104455,18096,21583,34927,46058,53534,66889,73007,87506,92594,
281307629680,7138,114974,19749,21434,35316,43417,54965,63251,76404,81290,92719,
281308129680,6665,108424,13580,22719,34013,41427,51297,62978,72555,88940,94972,
281308629680,4993,105957,19109,22452,42027,44930,59031,64015,79946,83231,91631,
281309129680,148746,155712,156027,156008,157426,156533,150894,152382,153208,154023,154440,
281309629680,5011,112578,11867,32066,34859,42754,51577,64721,78151,88451,95471,
281310129680,22587,115384,119956,29189,41811,42854,51499,64207,85464,84950,102159,
281311629680,15830,111003,17899,22171,34008,44056,54058,63442,74925,81254,93650,
281313629680,7897,105721,12308,21366,32006,47150,51884,63411,72496,81354,91886,
281314629680,8272,109909,14103,25839,39478,42602,54304,69502,81218,83696,91779,
281315129680,6184,105404,25597,28224,34908,46670,51537,61547,72597,82957,95718,
281316629680,6992,107559,13899,22548,35775,42764,56534,62859,72455,81240,92112,
281319629680,7863,104197,12825,24087,42526,42839,60123,75267,77844,86938,94681,
281323129680,6064,106102,13076,21434,33170,41709,54211,62920,71514,81405,92028,
281323629680,5719,108763,12679,21851,31701,41360,51133,62114,74299,84990,96856,
281324129680,8654,112664,13521,21949,34418,42126,51205,64070,73276,81431,92304,
281324629680,4597,104145,26476,27950,35076,42475,52090,62657,72527,81304,93026,
281325129680,8759,108000,12877,31413,32873,44245,53271,66578,81986,84246,95272,
281326129680,5599,103067,13576,28795,33565,49597,55918,61220,73146,88845,92534,
281328129680,4921,104863,15466,22025,31616,42986,54002,74413,74968,81398,95113,
281328629680,7768,107184,13796,21840,31356,44865,51106,61581,72887,81101,92573,
281330129680,11493,12298,13666,22057,31639,41604,52533,61426,71131,82871,91458,
281330629680,14297,106153,18043,21423,32096,48515,52171,69889,74947,83927,91441,
281331129680,3565,103137,12857,21319,31213,42034,52061,62556,73849,82116,102078,
281331629680,3852,104412,11286,22200,31574,49371,51637,64627,74443,81197,92089,
281332629680,4433,4646,13854,24278,32881,44843,52544,74785,75072,88909,95176,
281333129680,8698,107952,20082,26904,31636,56691,58043,65916,82709,83199,91694,
281333629680,5388,113733,11184,21186,31757,51126,56575,61989,71936,93267,94510,
281334629680,8377,108687,14825,21499,33656,42916,64700,64161,73467,85380,92468,
281336629680,4284,105377,11933,24646,38530,49206,52519,63696,72731,83079,97359,
281338129680,3523,4811,11465,37854,32917,41706,51863,69936,72739,89075,91939,
281338629680,4676,112759,11703,21186,41921,42610,51143,62166,73633,92864,93228,
281339629680,11370,106315,13122,21358,31269,43661,52156,62217,71539,81358,97651,
281340129680,69937,163116,161616,163445,163361,162095,164172,70489,80354,91961,96533,
281341129680,5639,154041,14508,25599,32371,41419,51089,61111,148225,148954,150366,
281342129680,6080,102867,12463,21843,33500,41296,51262,69316,76463,84928,91408,
281343129680,9086,102712,14947,22445,32067,44569,51904,74528,76000,83165,92045,
281343629680,10949,105289,14651,25400,32417,41501,51932,61493,71284,82710,93417,
281344629680,7157,108654,11723,23498,31187,42522,51294,63715,75698,85106,98160,
281345129680,8128,103475,26014,34413,40877,47972,64214,69297,75455,82544,96940,
281345629680,14083,107686,16679,23930,31939,47773,56454,67098,73459,81740,103607,
281346629680,300000,1389386,1450427,1409025,1308563,1352112,1268296,1279754,1252582,1238433,1236690,
281347629680,76821,NULL,NULL,NULL,320243,NULL,280368,311830,271205,258793,254519,
281349129680,29056,168367,29750,43360,49509,80989,91436,92714,92866,96302,128534,
281349629680,59011,172247,165153,180761,75761,77551,77543,79555,82822,105206,115981,
281350129680,39002,143869,41720,38957,42318,53367,76234,80094,86884,108625,107570,
281350629680,15408,112189,14494,26945,44601,44094,57008,79530,78639,86314,92808,
281351129680,3854,5139,14793,22713,33521,42488,52287,62996,71944,85387,94372,
281351629680,6692,118466,11535,28108,32532,51382,66698,75579,84894,99042,100950,
281352129680,36388,185920,35224,49735,61193,75678,82729,85478,99074,104591,116491,
281352629680,3539,106629,11502,24729,31283,41733,51058,79193,81152,88366,96576,
281353129680,7394,109000,13370,22094,31906,43366,55001,62257,72731,86047,106981,
281353629680,7979,107627,13493,25041,46583,47615,54319,62033,73995,86064,93161,
281354629680,25227,113442,120956,26296,33583,45230,53035,63417,78211,84052,90789,
281356629680,38135,148787,41754,46957,73673,67717,76016,88307,85597,91135,111626,
281359129680,18282,113411,122101,28390,40701,46042,56179,66029,72061,81531,98667,
281359629680,13773,110951,17111,22867,32770,41442,54978,62350,73101,83804,94757,
281360129680,300000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
281361129680,10486,109628,11643,22188,32100,41713,65904,65938,71236,82816,90638,
281361629680,5120,107137,14029,22897,35139,42664,52917,61283,73411,81932,101664,
281363129680,4916,106652,11542,21389,37527,42492,51560,61673,71585,81607,93937,
281363629680,18198,104283,116804,21298,39116,41713,51602,61590,71297,81900,91767,
281364129680,9070,113095,11970,25693,44702,49445,54203,66881,74149,83248,92059,
281365129680,9453,103376,15047,25800,32591,41171,52540,65231,71407,82518,97137,
281365629680,5633,109084,11781,23918,44479,44970,64473,65716,73954,81455,93715,
281368129680,6486,108631,12774,26013,32402,41354,51285,62776,72938,84233,96805,
281369629680,38397,148950,150691,40301,48950,57785,63410,70393,76616,94238,94772,
281370629680,4953,104707,11245,32766,34412,54077,56691,61300,72496,85496,94657,
281371129680,13456,110895,17250,22002,33222,41371,54940,64198,79782,83026,102428,

