,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282298802121,7627,42515,44488,8832,13604,16037,17579,20959,22275,26333,29623,
282301802121,7085,36361,40348,9700,20691,17452,20396,23380,22955,27462,31197,
282303802121,4381,38578,38178,8969,10429,13557,16956,22138,22817,25700,37477,
282305802121,12917,43817,13025,13208,13350,16174,25458,28148,28157,29574,29395,
282306302121,4193,36020,5651,11723,12603,14836,17144,19164,23676,26488,28170,
282306802121,4055,34793,4276,9087,10263,12999,16187,23292,23862,25512,31854,
282307802121,3834,35191,4304,7447,10263,13150,16662,20765,23046,27093,28418,
282308302121,6701,65844,7482,8839,11241,13417,21412,21833,23463,65029,65228,
282309802121,4149,33746,6930,7229,11460,13450,21168,21284,22364,26671,33086,
282311302121,6346,36993,37171,8995,10125,15326,16600,20073,28306,28736,30046,
282311802121,5325,36653,36801,7538,13187,13921,19350,19832,22101,25858,32705,
282312802121,14920,35233,15574,16483,16849,17751,17858,21777,22761,26550,28186,
282313802121,3967,33626,4361,9437,11000,14931,16436,23976,24662,25012,32837,
282314302121,6658,32771,46948,7660,11339,13297,24920,28120,28304,28661,29280,
282315302121,13182,34091,60929,14190,14387,15001,22707,23138,23426,26817,29415,
282317302121,6494,34112,42121,8161,10420,13776,16917,19157,23929,27987,28350,
282317802121,92775,132430,133216,133713,134731,134311,134202,133636,134813,134146,93118,
282318302121,3710,38148,5362,7083,10121,13427,18757,19366,23396,36758,39056,
282318802121,4257,35003,6277,8692,10532,14349,16289,19233,23713,25518,30825,
282320302121,25277,33990,44861,46699,46218,46199,53067,53198,60474,26003,28666,
282321802121,121024,121570,118933,119662,119547,119825,120054,120083,121339,121296,121278,
282322302121,4060,37117,6937,7798,10485,14023,16229,20688,24645,34958,36954,
282323302121,4176,38124,4269,7705,11643,13101,16491,19292,23464,36366,37219,
282324302121,5530,33746,41668,9133,10536,16666,26163,26591,26990,27598,28100,
282324802121,4581,37566,10834,12546,12405,13702,17350,22260,24735,27912,28066,
282325302121,3590,32673,4520,7247,10242,14716,19328,19464,22309,25247,31650,
282326302121,29352,51252,52655,51676,52990,54022,54474,57669,57848,57930,29581,
282326802121,5727,33594,40754,7050,11519,14250,16239,19798,22155,24997,31131,
282327302121,5818,33198,38707,7288,12794,13248,23551,28090,25246,25666,28288,
282327802121,12641,35033,14262,14931,14646,15441,18779,27805,30358,29597,30137,
282328302121,5703,36295,10792,11151,11990,16398,17177,26151,26408,27568,29328,
282328802121,4264,35596,4239,12429,12916,15815,18983,20573,23022,33372,34211,
282329802121,4119,35416,6531,7349,11081,13307,16373,26996,27614,28142,28699,
282330302121,6965,35760,38496,10297,10777,17095,19168,19446,23030,25558,33208,
282330802121,4651,5063,6538,8081,10650,13303,16935,30768,31088,34827,34782,
282331302121,4685,35219,5101,10633,13151,13336,18457,21956,22569,33058,33567,
282333302121,4293,36997,4630,9506,10858,15798,18725,19362,24941,27258,31376,
282334302121,5420,38843,6833,7763,12010,14362,16614,27772,26359,26784,29934,
282335302121,9941,34542,11495,11734,12682,18959,19790,20406,22463,26839,28425,
282337302121,4237,33514,7784,11251,11422,17416,17632,21492,22855,25712,28205,
282339802121,7649,32797,38006,7953,11103,15845,17578,21784,24848,25693,28530,
282340802121,4188,37649,5324,17452,17848,18050,19248,19386,24342,32735,33309,
282341302121,12529,36854,12652,13231,14451,14380,17533,22196,25639,26683,29192,
282341802121,6731,35369,44077,7486,11596,15325,16103,25050,26377,26718,32392,
282342802121,5478,37239,38807,7238,10097,15560,16095,20931,29816,31002,31535,
282343802121,5243,35360,5401,9876,12000,14286,16518,28105,28324,29107,30043,
282344302121,5968,35217,6095,7807,11468,13828,22395,24725,24821,25778,29088,
282344802121,6645,35352,6616,7762,10989,14286,20872,31668,31663,32325,33354,
282345302121,3794,39489,4452,8615,10177,15103,26719,27649,27499,28243,38445,
282345802121,10639,35042,13595,13714,13406,16286,18776,20698,22505,28055,30514,
282346802121,6481,158273,6546,8438,12776,14796,16206,158516,160427,157707,160756,
282347302121,4257,36160,5733,7001,11136,15471,24003,24706,25250,28383,29145,
282348802121,4851,35553,36655,7085,10259,15770,16933,20469,22361,27721,28321,
282349802121,6488,55928,54330,9844,13772,15024,16071,19126,27814,28123,53661,
282354302121,4759,39872,40736,7572,10213,13211,16166,18967,22080,26784,38131,
282354802121,4287,35773,38074,7937,19479,19795,20526,21740,23725,25378,29361,
282355802121,4013,47831,4292,14057,16035,16460,16716,19839,23038,27005,28753,
282356302121,4441,36373,6925,11481,11851,14746,16203,23780,24444,25566,29116,
282356802121,4335,37253,40598,16653,17446,18717,19049,20052,23866,26915,28209,
282357802121,4919,34771,5692,7228,10478,13157,16008,19555,24418,25241,28849,
282359302121,3769,36677,6011,7793,11356,13091,16280,20743,25459,26444,30689,
282359802121,5068,33176,8411,8655,10727,16712,17216,19951,24768,24982,32372,
282360802121,5922,38191,38675,14708,15681,16831,18474,22341,23830,26757,28737,
282361302121,7410,39781,40310,9497,12056,13598,19692,20154,29857,32186,32064,
282361802121,5291,35549,36589,7830,10633,13364,16631,20193,34623,35983,35457,
282362302121,9288,36457,41030,9781,11468,14840,16478,25821,26365,27516,30528,
282362802121,4097,38369,5316,9445,11735,13548,20504,24037,23761,37256,37845,
282363802121,6878,35323,7134,8976,13130,15987,16272,20375,25030,31061,33087,
282364302121,4470,4704,6444,7259,23446,23932,25433,25630,25630,26203,29056,
282364802121,6717,39412,7051,7194,10277,15782,16099,19138,23636,26679,38248,
282365302121,4767,36019,5051,8261,13522,25629,30518,30782,28855,29335,31982,
282365802121,5545,47643,49439,10159,11385,22821,24111,24727,26255,25779,32104,
282366302121,10929,37124,13062,11862,12094,17972,18561,33419,35722,36005,36112,
282369302121,4252,35411,5737,7380,12393,15523,16841,19971,22305,25982,30085,
282370302121,5534,47141,5723,8065,15047,16348,24193,25362,25986,26615,29292,
282370802121,4319,38167,4946,9476,13661,16712,18633,20345,24684,27778,36239,
282371302121,4650,33826,5756,7928,10055,13106,17787,20201,22304,27051,28200,
282372802121,4730,35196,7093,9588,10983,17808,19797,22536,26465,30214,32637,
282373302121,4212,42379,8681,8921,10486,16498,17038,39296,48801,49435,44531,
282375802121,4384,35224,6799,9816,11117,14366,18798,19803,22459,25930,28245,
282377802121,7948,39144,39478,9914,21546,22221,23402,23590,23849,26197,28417,
282378802121,13249,42242,14243,18082,19363,19540,20452,26102,26212,30699,30725,
282379302121,7092,44328,7220,8077,19611,19861,20400,20920,24377,25722,30001,
282379802121,3629,43575,6998,7099,11058,14159,16651,21846,22161,25249,42200,
282380802121,5496,33864,36399,8789,10487,13462,28118,30324,28853,29800,30212,
282381302121,4276,34861,6589,8270,10184,13217,23692,24982,25332,27221,28251,
282382802121,12691,38329,43156,44192,14122,16319,17487,23646,37251,36792,37085,
282384302121,4654,37479,39942,15099,16216,16852,17745,22244,22453,25935,28096,
282385302121,5227,35815,7550,7606,10131,13258,17247,28105,29618,30554,30679,
282386302121,3953,40645,4728,7155,10586,19852,20666,21540,24511,31558,31869,
282387802121,5855,38165,11595,11912,12461,16035,16550,20139,24774,25819,28852,
282389802121,5063,34778,53570,10049,10529,24947,28735,28710,28940,29055,29821,
282390802121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
282391802121,33633,90188,71010,161738,98872,100164,100105,34822,187835,40641,42962,
282392302121,28587,65655,66281,66211,66369,66615,69745,30384,36352,37638,42026,
282397802121,6864,42755,47604,7805,11339,14300,18877,22308,31248,28620,31449,
282398802121,6410,37208,38149,13381,14437,14702,16799,20419,25487,28335,30603,
282399302121,4570,36874,7376,7990,12767,13288,16249,27009,28602,28995,31989,
282399802121,10208,36409,11781,13856,13969,16403,17014,23219,26198,26702,29717,
282400802121,16065,36653,49324,16163,17162,20595,20679,23050,23195,25985,33737,
282401302121,4999,38928,5561,7451,12465,19244,21629,21995,23865,27068,30434,
282401802121,18010,49563,49836,18654,18241,18122,19741,20585,29828,30121,32630,
282402302121,7799,40792,41087,8164,10776,14548,16462,20302,22136,25841,28980,
282404302121,6706,38039,38528,7542,13292,16225,18721,19156,23293,25341,29485,
282405802121,4430,49333,4431,8241,10077,14818,16138,19538,22641,25933,30321,
282406302121,5148,32967,38584,7358,10534,18522,19294,22807,24692,28109,30327,
282408302121,4621,41690,41845,9814,12693,14181,16699,20406,22592,27652,29523,
282409802121,6965,36009,38311,8154,11568,15656,16027,19199,22274,25370,29143,
282410302121,8743,33581,9806,10426,10853,13221,18862,19276,23404,28119,29977,
282410802121,3756,41520,6536,9691,11098,14300,16706,29051,32419,41271,31195,
282411302121,11460,47089,56700,56917,11724,21101,21867,22123,24422,25482,29007,
282412302121,5934,35107,6574,9809,10412,19485,19634,21950,25422,26205,29677,
282412802121,9807,33783,36729,10125,12433,14102,16336,22126,22976,27771,28530,
282413802121,4249,43780,5565,7223,10056,13075,19539,21003,23791,25413,29561,
282415302121,4797,35288,37290,7048,13660,14226,19227,20399,24789,26830,28204,
282415802121,11175,43213,11347,11796,12752,19036,21845,22064,22577,28481,34274,

