,W-0,R-0,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,
282917653993,39504,69134,73766,72758,73396,73044,73325,73204,73829,73802,48491,
282918153993,11000,38935,42215,11091,14152,16341,16611,21001,23332,25568,29789,
282918653993,10769,45596,10790,11583,11722,19084,20765,21424,42161,44519,43232,
282919653993,5002,39863,6616,7753,10260,18116,20991,22452,26495,29218,31816,
282920153993,8411,39544,49086,9644,11538,17974,18407,27949,28953,32109,31741,
282920653993,6772,45970,47927,7195,10165,13899,17839,21437,22982,24971,31971,
282922653993,6536,54709,6620,9109,15042,15866,19107,20454,23097,26122,28201,
282924153993,4880,41805,5190,10969,10888,13458,17491,25116,24919,25832,29216,
282924653993,9062,65204,65410,13098,17186,17378,17755,19289,22506,25116,29566,
282925653993,4815,35106,36684,8359,10699,14004,15993,18994,22220,25278,28105,
282926153993,4716,33201,4856,10219,12717,13679,17243,20269,23612,26317,31526,
282927653993,15870,41304,41938,18350,18831,18455,21705,22343,40558,41082,41632,
282928653993,8518,40722,9078,9668,13227,16228,20112,21449,25069,26913,38541,
282930153993,3812,33689,6785,8452,10975,13201,18798,21929,24912,27346,28219,
282931153993,5348,36150,5706,10145,11314,13748,19277,19320,22402,26327,28123,
282931653993,4394,37555,4568,7905,10728,13170,16320,21875,36365,37531,37642,
282932153993,6545,41648,7398,8063,12065,13342,18949,20281,22330,27981,34415,
282934653993,8687,42827,9417,8448,27283,27978,28939,29088,28963,29423,29491,
282935153993,12280,40133,15627,13452,13534,14985,16301,21707,28761,31070,35878,
282936153993,3525,34706,4594,7353,10005,13405,16310,26537,28068,27577,29466,
282936653993,13507,38398,37605,45208,13698,15472,16648,33153,33820,33782,34271,
282938153993,16857,59683,60839,16969,19283,22417,22987,24380,26482,28132,32209,
282939153993,15953,33389,16223,18504,17282,18697,17873,19804,23987,25277,30448,
282941153993,5411,39929,39153,9906,12082,13705,17590,22084,24973,28051,30351,
282944653993,13395,38702,42570,45507,13884,16499,21619,22295,24928,25368,31000,
282947153993,5405,34262,5574,8693,10298,15961,17104,20287,23825,26358,32684,
282947653993,12156,35487,38220,44959,14967,16906,16958,21544,22932,25183,28123,
282948153993,5345,35927,5497,9791,12761,15797,18751,20157,22355,25849,33597,
282949153993,7586,35280,37664,12633,12930,13928,18865,19238,27889,28723,29979,
282950153993,4207,38689,6872,8146,14213,14471,18756,21698,24655,26730,27998,
282951153993,10057,38548,41447,11592,15707,16125,22622,26427,26954,34861,38478,
282951653993,5549,37464,5787,17595,17714,19122,17882,20353,23613,27765,31276,
282952153993,8657,38665,11411,11620,12869,14591,16527,20323,37123,38344,38220,
282953153993,7538,34189,8331,9891,11230,15278,19382,26741,27564,27121,31910,
282953653993,6757,35739,37053,13779,14118,15652,17340,19165,22633,27043,28217,
282954153993,3502,44906,7073,7260,10760,13215,17807,22395,22764,43120,44823,
282954653993,3844,34159,6057,8908,12755,13237,16340,19358,22305,25379,32746,
282955653993,6216,36797,44055,7540,10753,13125,18176,19561,24690,26680,28670,
282957653993,8346,32760,9432,10174,11363,16500,18785,19944,23873,26541,30944,
282958653993,3996,33124,4330,7762,11323,13178,18976,19405,22946,25230,28207,
282961653993,3778,32846,6817,10113,12753,14798,17606,19246,25387,27911,31672,
282963153993,4550,40549,6005,8708,10214,16051,17601,38835,39337,39664,40553,
282963653993,3853,39804,7187,7352,10179,13261,16241,19223,22154,27829,33818,
282964653993,6795,33956,37263,8852,11185,13652,21640,22367,24975,25997,28325,
282965653993,6992,37623,7149,9556,28361,30399,31064,29197,29290,30279,30546,
282966153993,3643,35460,4328,7217,10336,15719,17659,21963,23313,28039,31299,
282966653993,4926,36905,5093,8934,13005,14144,17004,20610,22510,36608,33842,
282967153993,6642,36383,37186,7088,12514,13237,17361,19918,22728,26194,31600,
282967653993,5362,33241,6470,17444,18554,18071,19564,22520,23206,25217,28318,
282968153993,6746,34045,37825,6992,12754,15854,18893,19471,21956,25372,32842,
282968653993,5363,39995,40508,11085,17317,19546,19748,21194,25258,26050,28375,
282969153993,5549,37005,40070,10754,11085,13607,25091,25975,26613,26970,30063,
282970653993,3737,37838,6756,9626,10760,13299,18302,19775,25486,26922,34279,
282972653993,20845,45843,47365,21930,22383,22928,23074,23274,24098,25876,29760,
282973653993,8322,40153,42922,8953,10829,13665,17190,19469,22889,26785,30888,
282974153993,4535,34244,5619,13363,13818,14390,19387,22168,23119,26555,28423,
282975653993,5146,34605,5277,12395,12855,15894,17279,20361,23808,28686,28954,
282978653993,4390,44832,5298,8253,20263,20482,22406,21639,22838,44066,44404,
282982153993,6531,34885,6698,9559,10669,13794,26310,26972,27195,27389,30378,
282982653993,7006,36054,36790,9630,10493,14411,16228,19888,23372,26449,28156,
282983153993,5378,39375,5540,8217,10468,13178,16149,37184,37380,38434,39374,
282983653993,3403,36289,4434,7743,10065,13145,16219,19189,29193,30641,31668,
282984153993,4388,34632,6658,9949,11149,14732,17773,22773,31876,35836,34962,
282985153993,3804,33948,4576,7121,12876,14339,17397,19114,22246,25241,30854,
282987153993,4375,37320,6565,9092,17053,17669,21003,22728,24461,25241,28131,
282987653993,147527,178699,179541,179384,179705,179885,179718,180935,180858,180785,180575,
282989153993,14355,37099,14586,14576,14741,15352,27924,28200,27956,29201,30421,
282989653993,4676,42653,4895,8348,12343,24446,25568,27119,25817,27474,32097,
282990153993,3663,34868,5826,7283,28078,28641,29080,30263,29480,30389,30741,
282990653993,6827,39250,39927,10116,11308,13852,21403,21615,36645,38990,47185,
282991653993,8232,51717,9221,8845,17249,17545,19362,19663,22856,27936,30551,
282992153993,6965,34927,39340,9755,13347,13531,19385,20993,24683,27698,33502,
282992653993,6398,36670,37937,9582,12701,16166,17681,19184,26152,26257,29955,
282993653993,8481,37935,42969,8701,17260,28539,27935,28635,32405,28307,29729,
282995653993,7000,37802,39524,16747,18707,22667,23102,23823,26176,27732,33473,
282997153993,5832,43477,44910,8275,10526,13403,16211,24742,26693,27499,31128,
282997653993,6310,33172,6420,8320,11944,14612,18940,22450,22579,25209,31577,
282998653993,4743,33300,35710,9708,10596,14124,16138,19474,22136,25421,28307,
282999153993,6860,37492,7248,9772,11548,13194,16253,19320,22270,25379,28754,
283000153993,8870,64112,65694,11636,14972,19754,20733,22374,26774,27889,32203,
283001153993,7369,34495,37892,7954,10948,12940,16703,19164,22168,25223,28173,
283002153993,18863,38971,40602,41469,44176,71006,18890,22157,22226,25359,28532,
283002653993,7268,7509,7850,9717,14374,14576,16934,38958,39419,40369,40620,
283003653993,8173,46807,9399,9185,10364,15168,18860,22415,22795,26949,28051,
283004153993,7322,41630,41747,9436,11937,15943,20743,21050,23611,25765,29353,
283004653993,232192,271532,269696,270911,269813,270575,270098,270667,271269,270152,271037,
283005653993,3721,38427,4199,10098,10606,13859,16534,22204,24621,28089,28266,
283006653993,300000,1283164,1290058,1187195,1123206,1140347,1149556,1270784,1227678,1207476,1192633,
283008153993,25966,69670,84673,25798,29366,149460,34504,39353,46671,43519,48151,
283008653993,15413,46443,48689,15660,19339,20809,21600,30190,32905,36801,38939,
283009153993,3772,34755,4210,6947,10093,12562,24409,25159,24652,25220,33748,
283009653993,16615,44827,45159,45083,45453,46903,17770,21503,23370,28167,28268,
283010153993,6790,42855,43119,7894,10913,13108,16195,19034,21885,24996,29623,
283010653993,4874,39084,6816,9883,10438,13401,18305,21566,22246,25913,28946,
283011153993,5780,46559,6654,12964,16308,16145,18847,24574,26170,26618,28866,
283011653993,19349,39389,41336,43292,51763,52252,52503,20704,26471,26823,32330,
283012153993,9890,39595,39423,39438,12743,14330,24687,24974,25241,25376,29433,
283012653993,18706,21742,19804,19998,20500,20756,20951,21620,23002,26384,30985,
283013653993,8697,37293,10177,13868,14042,17562,18773,22837,24975,26588,28689,
283015653993,8455,41136,45240,12598,13268,16959,22492,23352,25865,26058,28185,
283018153993,10085,38628,7135,10291,20259,27979,25200,26454,31772,30830,32162,
283018653993,6738,33447,7047,8242,11790,15699,17348,19534,24238,25540,28260,
283019153993,4135,39119,5179,7399,13206,13748,16064,19303,22331,25407,28286,
283020153993,8058,39004,8374,9117,11742,20366,20645,22852,22973,25250,28409,
283020653993,12314,42306,11938,12674,13103,16352,19546,40690,41238,41190,41954,
283022153993,11617,36683,39672,12715,14267,16805,17470,19405,24419,26202,36494,
283022653993,9634,35159,10862,11229,11713,15391,19697,25527,26692,27215,30332,
283023153993,4204,33434,4576,7497,12812,13136,16472,19336,23925,25425,28581,
283024153993,3896,43306,6883,8294,13654,14677,20948,22106,25006,25575,28755,
283024653993,6585,37835,8796,9992,11324,13442,16912,19270,22935,25653,30440,
283027153993,7631,39859,39936,8638,10839,13177,17610,21773,24453,28603,30301,
283028653993,3866,37301,4531,7227,10720,18273,19220,22204,22588,35824,37710,
283029653993,5498,36518,5965,8541,13294,15210,16255,24364,24578,27705,28617,
283030153993,13298,34075,17517,16920,17278,17696,18057,19419,22673,25364,28794,

